ExhibitionName,Date,DaysRun,DaysLeft,TotalDuration,PercentComplete,Year,Season,Month,WeekDay,ArtistName,CategoryName,LocationName,MarketingSpend,TicketPrice,ExhibitionVisitors,VenueVisitors,ConversionRate
ExhibitionE,2/03/16,15,81,96,15.63,2016,Spring,3,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,1045,21168,0.049
ExhibitionE,3/03/16,16,80,96,16.67,2016,Spring,3,Thursday,Thematic,CategoryB,LocationB,189273.04,16,1053,13544,0.078
ExhibitionE,4/03/16,17,79,96,17.71,2016,Spring,3,Friday,Thematic,CategoryB,LocationB,189273.04,16,1523,22529,0.068
ExhibitionE,5/03/16,18,78,96,18.75,2016,Spring,3,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1738,24603,0.071
ExhibitionE,6/03/16,19,77,96,19.79,2016,Spring,3,Sunday,Thematic,CategoryB,LocationB,189273.04,16,1378,27117,0.051
ExhibitionE,7/03/16,20,76,96,20.83,2016,Spring,3,Monday,Thematic,CategoryB,LocationB,189273.04,16,987,14590,0.068
ExhibitionE,8/03/16,21,75,96,21.88,2016,Spring,3,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,928,11615,0.080
ExhibitionE,9/03/16,22,74,96,22.92,2016,Spring,3,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,956,14101,0.068
ExhibitionE,10/03/16,23,73,96,23.96,2016,Spring,3,Thursday,Thematic,CategoryB,LocationB,189273.04,16,1045,14352,0.073
ExhibitionE,11/03/16,24,72,96,25.00,2016,Spring,3,Friday,Thematic,CategoryB,LocationB,189273.04,16,1341,18644,0.072
ExhibitionE,12/03/16,25,71,96,26.04,2016,Spring,3,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1474,23578,0.063
ExhibitionE,13/03/16,26,70,96,27.08,2016,Spring,3,Sunday,Thematic,CategoryB,LocationB,189273.04,16,1077,17268,0.062
ExhibitionE,14/03/16,27,69,96,28.13,2016,Spring,3,Monday,Thematic,CategoryB,LocationB,189273.04,16,832,15020,0.055
ExhibitionE,15/03/16,28,68,96,29.17,2016,Spring,3,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,890,13591,0.065
ExhibitionE,16/03/16,29,67,96,30.21,2016,Spring,3,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,949,11684,0.081
ExhibitionE,17/03/16,30,66,96,31.25,2016,Spring,3,Thursday,Thematic,CategoryB,LocationB,189273.04,16,930,11821,0.079
ExhibitionE,18/03/16,31,65,96,32.29,2016,Spring,3,Friday,Thematic,CategoryB,LocationB,189273.04,16,1337,19206,0.070
ExhibitionE,19/03/16,32,64,96,33.33,2016,Spring,3,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1198,23518,0.051
ExhibitionE,20/03/16,33,63,96,34.38,2016,Spring,3,Sunday,Thematic,CategoryB,LocationB,189273.04,16,992,23078,0.043
ExhibitionE,21/03/16,34,62,96,35.42,2016,Spring,3,Monday,Thematic,CategoryB,LocationB,189273.04,16,854,14327,0.060
ExhibitionE,22/03/16,35,61,96,36.46,2016,Spring,3,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,752,9172,0.082
ExhibitionE,23/03/16,36,60,96,37.50,2016,Spring,3,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,710,14863,0.048
ExhibitionE,24/03/16,37,59,96,38.54,2016,Spring,3,Thursday,Thematic,CategoryB,LocationB,189273.04,16,791,19548,0.040
ExhibitionE,25/03/16,38,58,96,39.58,2016,Spring,3,Friday,Thematic,CategoryB,LocationB,189273.04,16,1023,28974,0.035
ExhibitionE,26/03/16,39,57,96,40.63,2016,Spring,3,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1193,31949,0.037
ExhibitionE,27/03/16,40,56,96,41.67,2016,Spring,3,Sunday,Thematic,CategoryB,LocationB,189273.04,16,947,30805,0.031
ExhibitionE,28/03/16,41,55,96,42.71,2016,Spring,3,Monday,Thematic,CategoryB,LocationB,189273.04,16,1016,24277,0.042
ExhibitionE,29/03/16,42,54,96,43.75,2016,Spring,3,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,781,17370,0.045
ExhibitionE,30/03/16,43,53,96,44.79,2016,Spring,3,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,870,13536,0.064
ExhibitionE,31/03/16,44,52,96,45.83,2016,Spring,3,Thursday,Thematic,CategoryB,LocationB,189273.04,16,865,17736,0.049
ExhibitionE,1/04/16,45,51,96,46.88,2016,Spring,4,Friday,Thematic,CategoryB,LocationB,189273.04,16,1277,27558,0.046
ExhibitionE,2/04/16,46,50,96,47.92,2016,Spring,4,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1049,19362,0.054
ExhibitionE,3/04/16,47,49,96,48.96,2016,Spring,4,Sunday,Thematic,CategoryB,LocationB,189273.04,16,741,19438,0.038
ExhibitionE,4/04/16,48,48,96,50.00,2016,Spring,4,Monday,Thematic,CategoryB,LocationB,189273.04,16,770,17965,0.043
ExhibitionE,5/04/16,49,47,96,51.04,2016,Spring,4,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,825,14972,0.055
ExhibitionE,6/04/16,50,46,96,52.08,2016,Spring,4,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,820,18198,0.045
ExhibitionE,7/04/16,51,45,96,53.13,2016,Spring,4,Thursday,Thematic,CategoryB,LocationB,189273.04,16,908,24912,0.036
ExhibitionE,8/04/16,52,44,96,54.17,2016,Spring,4,Friday,Thematic,CategoryB,LocationB,189273.04,16,1163,22609,0.051
ExhibitionE,9/04/16,53,43,96,55.21,2016,Spring,4,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1282,19570,0.066
ExhibitionE,10/04/16,54,42,96,56.25,2016,Spring,4,Sunday,Thematic,CategoryB,LocationB,189273.04,16,959,17282,0.055
ExhibitionE,11/04/16,55,41,96,57.29,2016,Spring,4,Monday,Thematic,CategoryB,LocationB,189273.04,16,709,14141,0.050
ExhibitionE,12/04/16,56,40,96,58.33,2016,Spring,4,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,770,11242,0.068
ExhibitionE,13/04/16,57,39,96,59.38,2016,Spring,4,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,795,13303,0.060
ExhibitionE,14/04/16,58,38,96,60.42,2016,Spring,4,Thursday,Thematic,CategoryB,LocationB,189273.04,16,805,17062,0.047
ExhibitionE,15/04/16,59,37,96,61.46,2016,Spring,4,Friday,Thematic,CategoryB,LocationB,189273.04,16,1243,34364,0.036
ExhibitionE,16/04/16,60,36,96,62.50,2016,Spring,4,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1415,33296,0.042
ExhibitionE,17/04/16,61,35,96,63.54,2016,Spring,4,Sunday,Thematic,CategoryB,LocationB,189273.04,16,897,16348,0.055
ExhibitionE,18/04/16,62,34,96,64.58,2016,Spring,4,Monday,Thematic,CategoryB,LocationB,189273.04,16,715,12816,0.056
ExhibitionE,19/04/16,63,33,96,65.63,2016,Spring,4,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,689,11592,0.059
ExhibitionE,20/04/16,64,32,96,66.67,2016,Spring,4,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,758,21841,0.035
ExhibitionE,21/04/16,65,31,96,67.71,2016,Spring,4,Thursday,Thematic,CategoryB,LocationB,189273.04,16,817,15523,0.053
ExhibitionE,22/04/16,66,30,96,68.75,2016,Spring,4,Friday,Thematic,CategoryB,LocationB,189273.04,16,1266,27574,0.046
ExhibitionE,23/04/16,67,29,96,69.79,2016,Spring,4,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1247,27696,0.045
ExhibitionE,24/04/16,68,28,96,70.83,2016,Spring,4,Sunday,Thematic,CategoryB,LocationB,189273.04,16,816,16157,0.051
ExhibitionE,25/04/16,69,27,96,71.88,2016,Spring,4,Monday,Thematic,CategoryB,LocationB,189273.04,16,800,24669,0.032
ExhibitionE,26/04/16,70,26,96,72.92,2016,Spring,4,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,738,13702,0.054
ExhibitionE,27/04/16,71,25,96,73.96,2016,Spring,4,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,768,15714,0.049
ExhibitionE,28/04/16,72,24,96,75.00,2016,Spring,4,Thursday,Thematic,CategoryB,LocationB,189273.04,16,803,18145,0.044
ExhibitionE,29/04/16,73,23,96,76.04,2016,Spring,4,Friday,Thematic,CategoryB,LocationB,189273.04,16,1073,25191,0.043
ExhibitionE,30/04/16,74,22,96,77.08,2016,Spring,4,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1106,21617,0.051
ExhibitionE,1/05/16,75,21,96,78.13,2016,Spring,5,Sunday,Thematic,CategoryB,LocationB,189273.04,16,870,23297,0.037
ExhibitionE,2/05/16,76,20,96,79.17,2016,Spring,5,Monday,Thematic,CategoryB,LocationB,189273.04,16,1210,19988,0.061
ExhibitionE,3/05/16,77,19,96,80.21,2016,Spring,5,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,613,11911,0.051
ExhibitionE,4/05/16,78,18,96,81.25,2016,Spring,5,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,683,10095,0.068
ExhibitionE,5/05/16,79,17,96,82.29,2016,Spring,5,Thursday,Thematic,CategoryB,LocationB,189273.04,16,716,14525,0.049
ExhibitionE,6/05/16,80,16,96,83.33,2016,Spring,5,Friday,Thematic,CategoryB,LocationB,189273.04,16,1079,18491,0.058
ExhibitionE,7/05/16,81,15,96,84.38,2016,Spring,5,Saturday,Thematic,CategoryB,LocationB,189273.04,16,989,18112,0.055
ExhibitionE,8/05/16,82,14,96,85.42,2016,Spring,5,Sunday,Thematic,CategoryB,LocationB,189273.04,16,713,12037,0.059
ExhibitionE,9/05/16,83,13,96,86.46,2016,Spring,5,Monday,Thematic,CategoryB,LocationB,189273.04,16,665,9867,0.067
ExhibitionE,10/05/16,84,12,96,87.50,2016,Spring,5,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,725,16140,0.045
ExhibitionE,11/05/16,85,11,96,88.54,2016,Spring,5,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,820,16254,0.050
ExhibitionE,12/05/16,86,10,96,89.58,2016,Spring,5,Thursday,Thematic,CategoryB,LocationB,189273.04,16,740,11833,0.063
ExhibitionE,13/05/16,87,9,96,90.63,2016,Spring,5,Friday,Thematic,CategoryB,LocationB,189273.04,16,1223,15355,0.080
ExhibitionE,14/05/16,88,8,96,91.67,2016,Spring,5,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1338,22916,0.058
ExhibitionE,15/05/16,89,7,96,92.71,2016,Spring,5,Sunday,Thematic,CategoryB,LocationB,189273.04,16,1077,14094,0.076
ExhibitionE,16/05/16,90,6,96,93.75,2016,Spring,5,Monday,Thematic,CategoryB,LocationB,189273.04,16,894,13964,0.064
ExhibitionE,17/05/16,91,5,96,94.79,2016,Spring,5,Tuesday,Thematic,CategoryB,LocationB,189273.04,16,883,11703,0.075
ExhibitionE,18/05/16,92,4,96,95.83,2016,Spring,5,Wednesday,Thematic,CategoryB,LocationB,189273.04,16,980,14973,0.065
ExhibitionE,19/05/16,93,3,96,96.88,2016,Spring,5,Thursday,Thematic,CategoryB,LocationB,189273.04,16,1159,15780,0.073
ExhibitionE,20/05/16,94,2,96,97.92,2016,Spring,5,Friday,Thematic,CategoryB,LocationB,189273.04,16,2025,18525,0.109
ExhibitionE,21/05/16,95,1,96,98.96,2016,Spring,5,Saturday,Thematic,CategoryB,LocationB,189273.04,16,1875,18224,0.103
ExhibitionE,22/05/16,96,0,96,100.00,2016,Spring,5,Sunday,Thematic,CategoryB,LocationB,189273.04,16,1811,17531,0.103
ExhibitionG,7/10/15,1,95,96,1.04,2015,Autumn,10,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1354,15295,0.089
ExhibitionG,8/10/15,2,94,96,2.08,2015,Autumn,10,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1506,14516,0.104
ExhibitionG,9/10/15,3,93,96,3.13,2015,Autumn,10,Friday,ArtistB,CategoryC,LocationB,217159.68,18,1937,17538,0.110
ExhibitionG,10/10/15,4,92,96,4.17,2015,Autumn,10,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2013,16936,0.119
ExhibitionG,11/10/15,5,91,96,5.21,2015,Autumn,10,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1830,17708,0.103
ExhibitionG,12/10/15,6,90,96,6.25,2015,Autumn,10,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1611,14815,0.109
ExhibitionG,13/10/15,7,89,96,7.29,2015,Autumn,10,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1564,14687,0.106
ExhibitionG,14/10/15,8,88,96,8.33,2015,Autumn,10,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,2008,11472,0.175
ExhibitionG,15/10/15,9,87,96,9.38,2015,Autumn,10,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1825,12411,0.147
ExhibitionG,16/10/15,10,86,96,10.42,2015,Autumn,10,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2361,17391,0.136
ExhibitionG,17/10/15,11,85,96,11.46,2015,Autumn,10,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2212,15677,0.141
ExhibitionG,18/10/15,12,84,96,12.50,2015,Autumn,10,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1808,13563,0.133
ExhibitionG,19/10/15,13,83,96,13.54,2015,Autumn,10,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1761,11945,0.147
ExhibitionG,20/10/15,14,82,96,14.58,2015,Autumn,10,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1662,13550,0.123
ExhibitionG,21/10/15,15,81,96,15.63,2015,Autumn,10,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1775,10331,0.172
ExhibitionG,22/10/15,16,80,96,16.67,2015,Autumn,10,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1817,12748,0.143
ExhibitionG,23/10/15,17,79,96,17.71,2015,Autumn,10,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2365,12213,0.194
ExhibitionG,24/10/15,18,78,96,18.75,2015,Autumn,10,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2262,19781,0.114
ExhibitionG,25/10/15,19,77,96,19.79,2015,Autumn,10,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1856,14580,0.127
ExhibitionG,26/10/15,20,76,96,20.83,2015,Autumn,10,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1753,12936,0.136
ExhibitionG,27/10/15,21,75,96,21.88,2015,Autumn,10,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1742,11389,0.153
ExhibitionG,28/10/15,22,74,96,22.92,2015,Autumn,10,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1860,20305,0.092
ExhibitionG,29/10/15,23,73,96,23.96,2015,Autumn,10,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1993,12838,0.155
ExhibitionG,30/10/15,24,72,96,25.00,2015,Autumn,10,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2449,16140,0.152
ExhibitionG,31/10/15,25,71,96,26.04,2015,Autumn,10,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,1828,10504,0.174
ExhibitionG,1/11/15,26,70,96,27.08,2015,Autumn,11,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1639,12664,0.129
ExhibitionG,2/11/15,27,69,96,28.13,2015,Autumn,11,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1366,10661,0.128
ExhibitionG,3/11/15,28,68,96,29.17,2015,Autumn,11,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1642,12984,0.126
ExhibitionG,4/11/15,29,67,96,30.21,2015,Autumn,11,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1655,13773,0.120
ExhibitionG,5/11/15,30,66,96,31.25,2015,Autumn,11,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1682,12249,0.137
ExhibitionG,6/11/15,31,65,96,32.29,2015,Autumn,11,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2259,17645,0.128
ExhibitionG,7/11/15,32,64,96,33.33,2015,Autumn,11,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2359,21306,0.111
ExhibitionG,8/11/15,33,63,96,34.38,2015,Autumn,11,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1784,13800,0.129
ExhibitionG,9/11/15,34,62,96,35.42,2015,Autumn,11,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1604,10226,0.157
ExhibitionG,10/11/15,35,61,96,36.46,2015,Autumn,11,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1617,9796,0.165
ExhibitionG,11/11/15,36,60,96,37.50,2015,Autumn,11,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1650,10778,0.153
ExhibitionG,12/11/15,37,59,96,38.54,2015,Autumn,11,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1705,15711,0.109
ExhibitionG,13/11/15,38,58,96,39.58,2015,Autumn,11,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2301,18694,0.123
ExhibitionG,14/11/15,39,57,96,40.63,2015,Autumn,11,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2423,35670,0.068
ExhibitionG,15/11/15,40,56,96,41.67,2015,Autumn,11,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1828,13746,0.133
ExhibitionG,16/11/15,41,55,96,42.71,2015,Autumn,11,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1534,12388,0.124
ExhibitionG,17/11/15,42,54,96,43.75,2015,Autumn,11,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1696,16837,0.101
ExhibitionG,18/11/15,43,53,96,44.79,2015,Autumn,11,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1729,14711,0.118
ExhibitionG,19/11/15,44,52,96,45.83,2015,Autumn,11,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1841,21315,0.086
ExhibitionG,20/11/15,45,51,96,46.88,2015,Autumn,11,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2305,19393,0.119
ExhibitionG,21/11/15,46,50,96,47.92,2015,Autumn,11,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2279,23801,0.096
ExhibitionG,22/11/15,47,49,96,48.96,2015,Autumn,11,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1660,23258,0.071
ExhibitionG,23/11/15,48,48,96,50.00,2015,Autumn,11,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1415,15078,0.094
ExhibitionG,24/11/15,49,47,96,51.04,2015,Autumn,11,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1613,12216,0.132
ExhibitionG,25/11/15,50,46,96,52.08,2015,Autumn,11,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1599,10573,0.151
ExhibitionG,26/11/15,51,45,96,53.13,2015,Autumn,11,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1557,15920,0.098
ExhibitionG,27/11/15,52,44,96,54.17,2015,Autumn,11,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2642,22912,0.115
ExhibitionG,28/11/15,53,43,96,55.21,2015,Autumn,11,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2016,23387,0.086
ExhibitionG,29/11/15,54,42,96,56.25,2015,Autumn,11,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1518,26889,0.056
ExhibitionG,30/11/15,55,41,96,57.29,2015,Autumn,11,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1490,11055,0.135
ExhibitionG,1/12/15,56,40,96,58.33,2015,Winter,12,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1420,10974,0.129
ExhibitionG,2/12/15,57,39,96,59.38,2015,Winter,12,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1484,11390,0.130
ExhibitionG,3/12/15,58,38,96,60.42,2015,Winter,12,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1431,11423,0.125
ExhibitionG,4/12/15,59,37,96,61.46,2015,Winter,12,Friday,ArtistB,CategoryC,LocationB,217159.68,18,2117,17400,0.122
ExhibitionG,5/12/15,60,36,96,62.50,2015,Winter,12,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,1998,24006,0.083
ExhibitionG,6/12/15,61,35,96,63.54,2015,Winter,12,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1669,19317,0.086
ExhibitionG,7/12/15,62,34,96,64.58,2015,Winter,12,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1493,11395,0.131
ExhibitionG,8/12/15,63,33,96,65.63,2015,Winter,12,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1428,12562,0.114
ExhibitionG,9/12/15,64,32,96,66.67,2015,Winter,12,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1478,12723,0.116
ExhibitionG,10/12/15,65,31,96,67.71,2015,Winter,12,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1595,14662,0.109
ExhibitionG,11/12/15,66,30,96,68.75,2015,Winter,12,Friday,ArtistB,CategoryC,LocationB,217159.68,18,1919,18678,0.103
ExhibitionG,12/12/15,67,29,96,69.79,2015,Winter,12,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,1629,18815,0.087
ExhibitionG,13/12/15,68,28,96,70.83,2015,Winter,12,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1377,15948,0.086
ExhibitionG,14/12/15,69,27,96,71.88,2015,Winter,12,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1234,13630,0.091
ExhibitionG,15/12/15,70,26,96,72.92,2015,Winter,12,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1368,10217,0.134
ExhibitionG,16/12/15,71,25,96,73.96,2015,Winter,12,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1258,9686,0.130
ExhibitionG,17/12/15,72,24,96,75.00,2015,Winter,12,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1338,9672,0.138
ExhibitionG,18/12/15,73,23,96,76.04,2015,Winter,12,Friday,ArtistB,CategoryC,LocationB,217159.68,18,1538,8745,0.176
ExhibitionG,19/12/15,74,22,96,77.08,2015,Winter,12,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,1271,14242,0.089
ExhibitionG,20/12/15,75,21,96,78.13,2015,Winter,12,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1129,11571,0.098
ExhibitionG,21/12/15,76,20,96,79.17,2015,Winter,12,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1412,19502,0.072
ExhibitionG,22/12/15,77,19,96,80.21,2015,Winter,12,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,1331,17807,0.075
ExhibitionG,23/12/15,78,18,96,81.25,2015,Winter,12,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,1221,16381,0.075
ExhibitionG,27/12/15,82,14,96,85.42,2015,Winter,12,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1957,20340,0.096
ExhibitionG,28/12/15,83,13,96,86.46,2015,Winter,12,Monday,ArtistB,CategoryC,LocationB,217159.68,18,2297,24976,0.092
ExhibitionG,29/12/15,84,12,96,87.50,2015,Winter,12,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,2355,21902,0.108
ExhibitionG,30/12/15,85,11,96,88.54,2015,Winter,12,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,2471,26609,0.093
ExhibitionG,31/12/15,86,10,96,89.58,2015,Winter,12,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,1829,21764,0.084
ExhibitionG,2/01/16,88,8,96,91.67,2016,Winter,1,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,2487,26923,0.092
ExhibitionG,3/01/16,89,7,96,92.71,2016,Winter,1,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,1975,20104,0.098
ExhibitionG,4/01/16,90,6,96,93.75,2016,Winter,1,Monday,ArtistB,CategoryC,LocationB,217159.68,18,1964,11614,0.169
ExhibitionG,5/01/16,91,5,96,94.79,2016,Winter,1,Tuesday,ArtistB,CategoryC,LocationB,217159.68,18,2333,11336,0.206
ExhibitionG,6/01/16,92,4,96,95.83,2016,Winter,1,Wednesday,ArtistB,CategoryC,LocationB,217159.68,18,2487,12698,0.196
ExhibitionG,7/01/16,93,3,96,96.88,2016,Winter,1,Thursday,ArtistB,CategoryC,LocationB,217159.68,18,2530,13727,0.184
ExhibitionG,8/01/16,94,2,96,97.92,2016,Winter,1,Friday,ArtistB,CategoryC,LocationB,217159.68,18,3613,18868,0.191
ExhibitionG,9/01/16,95,1,96,98.96,2016,Winter,1,Saturday,ArtistB,CategoryC,LocationB,217159.68,18,3572,24622,0.145
ExhibitionG,10/01/16,96,0,96,100.00,2016,Winter,1,Sunday,ArtistB,CategoryC,LocationB,217159.68,18,2512,22317,0.113
ExhibitionL,8/07/15,1,60,61,1.64,2015,Summer,7,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,461,11616,0.040
ExhibitionL,9/07/15,2,59,61,3.28,2015,Summer,7,Thursday,Thematic,CategoryC,LocationB,128419.63,10,257,14919,0.017
ExhibitionL,10/07/15,3,58,61,4.92,2015,Summer,7,Friday,Thematic,CategoryC,LocationB,128419.63,10,545,24806,0.022
ExhibitionL,11/07/15,4,57,61,6.56,2015,Summer,7,Saturday,Thematic,CategoryC,LocationB,128419.63,10,460,20744,0.022
ExhibitionL,12/07/15,5,56,61,8.20,2015,Summer,7,Sunday,Thematic,CategoryC,LocationB,128419.63,10,452,26892,0.017
ExhibitionL,13/07/15,6,55,61,9.84,2015,Summer,7,Monday,Thematic,CategoryC,LocationB,128419.63,10,411,23300,0.018
ExhibitionL,14/07/15,7,54,61,11.48,2015,Summer,7,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,485,10732,0.045
ExhibitionL,15/07/15,8,53,61,13.11,2015,Summer,7,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,354,10696,0.033
ExhibitionL,16/07/15,9,52,61,14.75,2015,Summer,7,Thursday,Thematic,CategoryC,LocationB,128419.63,10,360,9346,0.039
ExhibitionL,17/07/15,10,51,61,16.39,2015,Summer,7,Friday,Thematic,CategoryC,LocationB,128419.63,10,509,26927,0.019
ExhibitionL,18/07/15,11,50,61,18.03,2015,Summer,7,Saturday,Thematic,CategoryC,LocationB,128419.63,10,429,26795,0.016
ExhibitionL,19/07/15,12,49,61,19.67,2015,Summer,7,Sunday,Thematic,CategoryC,LocationB,128419.63,10,399,18762,0.021
ExhibitionL,20/07/15,13,48,61,21.31,2015,Summer,7,Monday,Thematic,CategoryC,LocationB,128419.63,10,462,10963,0.042
ExhibitionL,21/07/15,14,47,61,22.95,2015,Summer,7,Tuesday,Thematic,CategoryC,LocationB,128419.63,10,343,10605,0.032
ExhibitionL,22/07/15,15,46,61,24.59,2015,Summer,7,Wednesday,Thematic,CategoryC,LocationB,128419.63,10,434,22987,0.019
ExhibitionL,23/07/15,16,45,61,26.23,2015,Summer,7,Thursday,Thematic,CategoryC,LocationB,128419.63,10,305,13975,0.022
ExhibitionL,24/07/15,17,44,61,27.87,2015,Summer,7,Friday,Thematic,CategoryC,LocationB,128419.63,10,615,26732,0.023
ExhibitionL,25/07/15,18,43,61,29.51,2015,Summer,7,Saturday,Thematic,CategoryC,LocationB,128419.63,10,584,21368,0.027
ExhibitionL,26/07/15,19,42,61,31.15,2015,Summer,7,Sunday,Thematic,CategoryC,LocationB,128419.63,10,599,35356,0.017
ExhibitionL,27/07/15,20,41,61,32.79,2015,Summer,7,Monday,Thematic,CategoryC,LocationB,128419.63,10,403,22284,0.018
